"SEQN","ACD011A","ACD011B","ACD011C","ACD040","ACD110"
87203,1,,,,
87204,,,,1,
87205,1,,,,
87207,1,,,,
87208,,,,4,
87209,1,,,,
87210,,,9,,
87211,1,,,,
87212,,,,5,
87213,,,,4,
87214,,,,,1
87215,1,,,,
87216,1,,9,,
87217,1,,,,
87218,1,,,,
87219,,,9,,
87221,1,,,,
87223,1,,,,
87225,1,,,,
87226,,,,,1
87227,1,,,,
87228,1,,,,
87229,1,,,,
87230,1,,,,
87231,,,,4,
87232,1,,,,
87233,1,,,,
87234,,,,4,
87235,1,,,,
87236,,,,4,
87237,1,,,,
87238,,,,5,
87240,1,,,,
87241,,,,5,
87242,,,,1,
87243,,,,2,
87244,,,,,5
87245,,,,3,
87246,,,,,1
87247,,,,5,
87248,1,,,,
87249,,,,4,
87250,1,,,,
87251,,,,1,
87252,1,,,,
87253,1,,,,
87255,1,,,,
87256,1,,,,
87257,,,,,5
87258,,,,4,
87260,1,,,,
87261,,,,,1
87262,,,,3,
87263,1,,,,
87264,1,,,,
87265,,,,,1
87268,,,,1,
87269,,,,5,
87270,1,,,,
87271,,,,4,
87272,1,,,,
87274,,,,1,
87275,1,,,,
87276,,,,2,
87277,,,,4,
87278,1,,,,
87279,,,,4,
87280,,,,3,
87281,1,,,,
87282,1,,,,
87283,1,,,,
87284,,,,,1
87285,,,,,2
87286,,,,3,
87287,1,,,,
87288,1,,,,
87289,1,,,,
87290,,,,3,
87291,,,,1,
87292,,,,,1
87293,1,,,,
87294,,,,5,
87296,,,,,4
87297,1,,,,
87298,1,,,,
87299,1,,,,
87300,,,,3,
87301,1,,,,
87302,1,,,,
87303,,,,1,
87304,,,,5,
87306,,,,,1
87307,1,,,,
87308,1,,,,
87309,,,,,5
87310,,,,,2
87311,1,,,,
87312,,,,,4
87314,,,,,1
87315,,,,,5
87316,,,,,5
87317,1,,,,
87318,1,,,,
87319,1,,,,
87320,1,,,,
87321,,,,2,
87322,1,,,,
87323,1,,,,
87324,1,,,,
87325,1,,,,
87326,1,,,,
87327,,,,,5
87329,,,,1,
87330,,,9,,
87332,,,,3,
87333,1,,,,
87334,,,,1,
87335,1,,,,
87336,,,,4,
87337,,,,5,
87338,,,,1,
87340,,,,3,
87341,1,,,,
87342,,,,1,
87343,1,,,,
87344,1,,,,
87345,1,,,,
87346,1,,,,
87347,,,,,2
87349,1,,,,
87350,1,,,,
87351,1,,,,
87352,,,,4,
87353,1,,,,
87354,1,,,,
87355,,,,,4
87356,,,,3,
87357,,,,1,
87358,,,,1,
87360,1,,,,
87361,1,,,,
87362,,,,,3
87363,,,,3,
87364,1,,,,
87365,1,,,,
87367,1,,,,
87368,1,,,,
87369,,,,2,
87370,1,,,,
87371,1,,,,
87372,,,,4,
87373,1,,,,
87374,,,,,3
87375,1,,,,
87376,1,,,,
87377,1,,,,
87379,,,,1,
87380,1,,,,
87381,,,,5,
87382,,,,5,
87383,1,,,,
87384,1,,,,
87385,1,,,,
87386,,,,5,
87387,,,,,1
87388,1,,,,
87389,,,9,,
87390,,,,5,
87391,1,,,,
87392,1,,,,
87393,,,,1,
87394,,,,4,
87395,,,,3,
87397,,,,,5
87398,,,,1,
87399,,,,4,
87400,,,,1,
87403,,,,3,
87404,1,,,,
87406,,,,,1
87408,1,,,,
87409,,,,,1
87410,,,,5,
87411,1,,,,
87412,,,9,,
87413,1,,,,
87415,1,,,,
87416,,,,1,
87417,1,,,,
87418,1,,,,
87422,1,,,,
87423,1,,,,
87425,1,,,,
87426,,,,,1
87427,,,,2,
87428,1,,,,
87429,1,,,,
87430,1,,,,
87431,,,,,4
87432,1,,,,
87433,,,,1,
87435,,,,2,
87436,,,,1,
87437,,,,,4
87438,,,,3,
87439,,,,3,
87440,,,,1,
87441,1,,,,
87442,1,,,,
87443,,,,,5
87445,1,,,,
87446,,,,3,
87447,,,,2,
87448,1,,,,
87450,1,,,,
87451,,,,5,
87452,1,,,,
87454,1,,,,
87455,,,,3,
87456,1,,,,
87457,1,,,,
87458,,,,4,
87459,,,,1,
87460,1,,,,
87461,1,,,,
87462,1,,,,
87463,,,,,4
87464,,,,1,
87466,,,,1,
87467,,,,,3
87468,,,,1,
87470,1,,,,
87471,,,,3,
87472,1,,,,
87473,,,,1,
87474,,,,,1
87475,1,,9,,
87476,1,,,,
87477,,,,3,
87478,,,,4,
87479,1,,,,
87480,1,,,,
87481,1,,,,
87482,,,,3,
87483,1,,,,
87484,,,,,4
87485,,,,,5
87486,,,,1,
87487,,,,4,
87488,1,,9,,
87489,1,,,,
87490,1,,,,
87491,1,,,,
87492,,,,1,
87493,1,,,,
87494,,,,1,
87495,1,,,,
87496,1,,,,
87497,,,,,5
87498,1,,,,
87499,,,,5,
87500,,,,2,
87501,1,,,,
87502,1,,,,
87503,1,,,,
87505,1,,,,
87506,1,,,,
87507,1,,,,
87508,,,,2,
87509,1,,,,
87510,1,,,,
87511,1,,,,
87512,,,,,2
87513,,,,1,
87514,1,,,,
87515,,,,3,
87516,1,,,,
87517,1,,,,
87519,1,,,,
87520,,,,4,
87521,,,,,4
87522,1,,,,
87523,,,,,5
87524,1,,,,
87526,1,,,,
87527,,,,5,
87528,,,,4,
87529,,,,,1
87530,1,,,,
87531,1,,9,,
87532,1,,,,
87533,1,,,,
87534,,,,2,
87535,,,,3,
87536,,,,3,
87538,,,,,1
87539,,,,1,
87542,,,,5,
87543,,,,4,
87544,,,,,5
87545,1,,,,
87546,1,,,,
87547,,,,,5
87548,,,,3,
87550,1,,,,
87551,1,,,,
87552,1,,,,
87553,,,,5,
87554,,,,,3
87555,1,,,,
87556,,,,,1
87557,1,,,,
87558,1,,,,
87559,1,,,,
87560,1,,,,
87562,1,,,,
87563,1,,,,
87564,,,,3,
87565,1,,,,
87566,1,,,,
87567,1,,9,,
87568,1,,,,
87569,,,,1,
87570,1,,,,
87571,1,,,,
87572,1,,,,
87573,1,,,,
87574,,,,5,
87575,,,,4,
87576,,,,3,
87577,1,,,,
87578,1,,,,
87580,,,,,4
87581,,,,,1
87582,,,,3,
87583,1,,,,
87584,,,,3,
87585,1,,,,
87586,,,,3,
87587,,,,,1
87588,,,,5,
87591,,,,,1
87592,1,,,,
87593,1,,,,
87594,1,,,,
87595,1,,,,
87596,1,,,,
87598,,,,1,
87599,,,,,1
87600,1,,,,
87601,1,,,,
87602,1,,,,
87603,1,,,,
87604,1,,,,
87605,1,,,,
87606,,,,1,
87607,,,,3,
87608,1,,,,
87610,1,,,,
87612,1,,,,
87613,,,,4,
87615,,,,5,
87616,1,,,,
87617,1,,,,
87618,,,,,4
87621,,,,2,
87622,,,,4,
87623,,,,5,
87624,1,,,,
87626,,,,1,
87627,1,,,,
87628,1,,,,
87630,1,,,,
87632,1,,,,
87633,1,,,,
87634,1,,,,
87635,,,,3,
87636,1,,,,
87637,,,,,1
87638,,,,1,
87639,,,,,3
87640,,,,5,
87641,1,,,,
87642,1,,,,
87643,1,,,,
87644,1,,,,
87645,1,,,,
87646,,,,,1
87647,1,,,,
87648,1,,,,
87649,1,,,,
87652,,,,1,
87653,,,,1,
87654,,,,,
87655,1,,,,
87656,,,,3,
87657,,,9,,
87659,,,,5,
87660,1,,,,
87661,1,,,,
87662,1,,,,
87663,1,,,,
87664,1,,,,
87665,,,,1,
87666,1,,,,
87667,,,,4,
87668,,,,,1
87669,1,,,,
87670,,,9,,
87671,1,,,,
87672,1,,9,,
87673,,,,5,
87674,,,,5,
87675,1,,,,
87676,1,,,,
87677,1,,,,
87678,,,,3,
87679,1,,,,
87680,,,,,5
87681,,,,,4
87682,1,,,,
87683,,,,,5
87684,1,,,,
87686,,,,5,
87687,,,,5,
87688,1,,,,
87689,,,,3,
87690,,,,,1
87691,1,,,,
87692,,,,3,
87693,1,,,,
87694,,,9,,
87695,1,,,,
87696,1,,,,
87697,1,,,,
87698,,,,5,
87699,1,,,,
87700,1,,,,
87701,1,,,,
87702,1,,,,
87703,1,,,,
87704,,,,3,
87705,1,,,,
87706,1,,,,
87707,1,,,,
87708,,,,,4
87709,,,,3,
87710,,,,5,
87711,,,,4,
87712,1,,,,
87713,,,,5,
87714,,,,4,
87715,,,,,2
87716,1,,,,
87717,,,9,,
87718,,,,4,
87719,1,,,,
87720,1,,,,
87721,1,,,,
87723,,,,3,
87724,,,,3,
87725,1,,,,
87726,1,,,,
87727,,,,3,
87728,1,,,,
87729,1,,,,
87730,1,,,,
87731,1,,,,
87732,,,,,4
87733,1,,,,
87734,1,,,,
87735,1,,,,
87736,1,,,,
87737,1,,9,,
87738,,,,3,
87739,,,,5,
87740,,,,4,
87741,1,,,,
87742,,,,4,
87743,1,,,,
87745,,,,,2
87746,1,,,,
87748,1,,,,
87749,,,,4,
87750,,,,4,
87751,,,,,3
87752,1,,,,
87754,,,,5,
87755,1,,,,
87756,,,,4,
87757,1,,,,
87758,1,,,,
87759,1,,,,
87760,1,,,,
87761,1,,,,
87762,1,,,,
87764,,,,4,
87766,1,,,,
87769,1,,,,
87770,1,,,,
87771,1,,,,
87772,,,,1,
87773,,,,5,
87774,1,,,,
87775,,,,5,
87776,,,,1,
87777,,,,,1
87778,1,,,,
87779,1,,,,
87780,,,,,5
87781,1,,,,
87782,1,,9,,
87783,,,,4,
87784,1,,,,
87785,1,,,,
87786,,,,3,
87787,,,,5,
87788,,,,,1
87789,,,,,1
87790,,,,,1
87791,,,,1,
87792,,,,5,
87793,1,,9,,
87795,,,,2,
87796,,,,1,
87797,,,9,,
87798,,,,2,
87799,,,,4,
87800,,,,1,
87801,1,,,,
87802,1,,,,
87803,1,,,,
87805,1,,,,
87806,,,,,1
87807,,,,5,
87808,1,,,,
87809,1,,,,
87810,1,,,,
87811,1,,,,
87812,1,,,,
87814,,,,4,
87815,,,,3,
87816,1,,,,
87817,,,,3,
87818,,,,1,
87819,,,,5,
87820,1,,,,
87821,1,,,,
87822,1,,,,
87823,1,,,,
87824,,,,3,
87826,1,,,,
87827,,,,3,
87828,,,,,5
87829,,,,,3
87830,1,,,,
87831,1,,,,
87832,1,,,,
87833,1,,,,
87835,,,,2,
87836,1,,,,
87837,,,,3,
87838,1,,,,
87839,1,,,,
87840,1,,,,
87841,,,,4,
87842,,,,5,
87843,,,,1,
87844,,,,4,
87845,,,,,4
87846,,,,,4
87847,1,,,,
87848,1,,,,
87849,1,,,,
87850,,,,,1
87851,1,,,,
87852,1,,,,
87853,,,,1,
87854,1,,,,
87855,1,,,,
87856,,,,,1
87857,,,,2,
87858,,,,2,
87859,1,,,,
87861,1,,,,
87862,,,,5,
87863,,,,4,
87864,1,,,,
87865,1,,,,
87867,1,,,,
87868,,,,5,
87869,1,,,,
87870,,,,1,
87871,,,,1,
87872,1,,,,
87873,1,,,,
87874,1,,,,
87875,1,,,,
87876,1,,,,
87877,1,,,,
87878,1,,,,
87879,,,,5,
87880,,,,4,
87882,1,,,,
87883,,,,2,
87884,,,,,1
87885,1,,,,
87886,1,,9,,
87887,,,,1,
87888,,,,5,
87890,,,,1,
87891,1,,,,
87892,1,,,,
87893,,,,3,
87894,1,,,,
87895,1,,,,
87896,1,,,,
87897,1,,,,
87898,1,,,,
87899,,,,,4
87900,1,,,,
87901,1,,,,
87902,1,,,,
87903,1,,,,
87904,1,,,,
87905,,,,4,
87906,1,,,,
87907,1,,,,
87908,1,,,,
87909,1,,,,
87910,1,,,,
87912,,,,2,
87913,1,,,,
87914,,,,,1
87915,,,,2,
87916,1,,,,
87918,,,,1,
87919,,,,,1
87920,,,,1,
87921,1,,,,
87922,,,,5,
87923,,,9,,
87924,1,,,,
87925,1,8,,,
87928,1,,,,
87929,,,,4,
87930,,,,,1
87931,,,,,5
87932,,,,3,
87934,1,,,,
87935,1,,9,,
87936,,,,3,
87937,1,,,,
87938,1,,,,
87939,,,,,2
87940,,,,,1
87941,1,,,,
87942,1,,,,
87943,1,,,,
87944,,,,1,
87945,,,,5,
87946,,,,1,
87947,,,,,1
87948,1,,,,
87949,1,,,,
87950,,,,,5
87951,1,,,,
87952,1,,,,
87953,1,,,,
87954,1,,,,
87955,,,,4,
87956,,,,,1
87957,,,9,,
87959,1,,,,
87960,1,,,,
87961,,,,3,
87962,,,,,1
87963,1,,,,
87964,,,,3,
87965,1,,,,
87966,1,,,,
87967,,,,4,
87968,1,,,,
87969,,,,5,
87970,,,,3,
87971,,,,2,
87973,1,,,,
87974,1,,,,
87975,1,,,,
87976,,,,4,
87977,1,,,,
87978,1,,,,
87981,1,,,,
87982,1,,,,
87983,,,,3,
87984,,,,3,
87985,1,,,,
87986,1,,,,
87987,,,,,5
87988,1,,,,
87989,,,,4,
87990,1,,,,
87992,,,,2,
87993,1,,,,
87994,1,,,,
87995,1,,,,
87996,1,,,,
87997,1,,,,
87998,1,,,,
87999,1,,,,
88000,,,,1,
88001,,,,1,
88002,1,,,,
88003,,,,,1
88004,,,,3,
88005,,,,5,
88006,1,,,,
88007,,,,3,
88008,1,,,,
88010,1,,,,
88011,1,,,,
88012,,,,,5
88013,1,,,,
88015,1,,,,
88016,1,,9,,
88018,1,,,,
88019,1,,,,
88020,1,,,,
88021,,,,1,
88022,1,,,,
88023,1,,,,
88024,1,,,,
88025,1,,,,
88026,1,,,,
88027,,,,2,
88029,,,,1,
88030,,,,1,
88031,,,,3,
88032,,,,5,
88033,,,,2,
88034,1,,,,
88036,,,,,3
88037,1,,,,
88038,1,,,,
88039,,,,4,
88040,1,,,,
88042,,,,,5
88043,1,,,,
88044,1,,,,
88045,1,,,,
88046,1,,,,
88047,,,,5,
88048,1,,,,
88049,1,,,,
88050,,,,,1
88051,,,,,1
88052,,,,,1
88053,1,,,,
88054,,,,4,
88055,,,,,5
88056,,,,,2
88057,,,,3,
88058,,,,1,
88059,1,,,,
88060,1,,,,
88061,1,,,,
88062,1,,,,
88063,,,,,2
88064,1,,,,
88065,,,,1,
88066,,,,2,
88067,1,,,,
88068,1,,,,
88069,1,,,,
88070,1,,,,
88071,1,,,,
88072,1,,,,
88073,,,,3,
88074,,,,5,
88075,,,,1,
88076,,,,,4
88077,1,,,,
88078,1,,,,
88079,,,,2,
88080,1,,,,
88081,1,,,,
88082,1,,,,
88083,1,,,,
88084,,,,,5
88085,,,,,5
88086,,,,2,
88087,,,,,1
88088,1,,,,
88089,,,,1,
88090,1,,,,
88091,,,,5,
88092,,,,2,
88093,,,,3,
88094,,,,1,
88095,,,,3,
88096,1,,,,
88097,1,,,,
88098,,,,1,
88099,,,,1,
88100,,,,5,
88102,,,9,,
88103,,,,5,
88104,1,,,,
88106,,,,3,
88107,1,,,,
88108,,,,,1
88109,,,,5,
88110,,,,3,
88111,,,,,1
88112,1,,,,
88113,,,,1,
88114,1,,,,
88115,,,,3,
88116,1,,,,
88117,1,,,,
88118,,,,4,
88119,1,,,,
88120,1,,,,
88121,,,,2,
88122,,,,,1
88123,1,,,,
88124,,,,3,
88125,1,,,,
88126,,,,1,
88127,1,,,,
88128,1,,,,
88129,,,,2,
88130,1,,,,
88131,1,,,,
88132,1,,,,
88133,1,,,,
88134,1,,,,
88136,1,,,,
88137,1,,,,
88138,,,,3,
88139,,,,1,
88140,1,,,,
88141,1,,,,
88142,,,,4,
88143,,,,,1
88144,1,,,,
88145,1,,,,
88146,1,,,,
88147,1,,,,
88148,1,,9,,
88149,1,,,,
88150,1,,,,
88151,,,,1,
88153,,,,4,
88154,1,,,,
88156,1,,,,
88157,,,,1,
88158,1,,,,
88159,1,8,,,
88160,,,,1,
88161,,,,1,
88162,,,,4,
88163,,,,5,
88164,,,,4,
88165,,,,5,
88166,,,,5,
88167,1,,,,
88168,,,,,5
88169,,,,2,
88170,1,,,,
88172,1,,,,
88173,1,,,,
88174,,,,,5
88175,,,,,1
88176,,,,,3
88177,1,,,,
88178,,,,2,
88179,1,,,,
88180,1,,,,
88181,1,,,,
88182,1,,,,
88183,,,,1,
88184,1,,,,
88185,,,,,1
88186,1,,,,
88188,,,,2,
88189,1,,,,
88190,,,,3,
88191,,,,3,
88192,,,,2,
88194,1,,,,
88195,1,,,,
88196,1,,,,
88197,,,,3,
88198,,,,1,
88199,1,,,,
88200,1,,,,
88201,1,,,,
88202,1,,,,
88203,,,,4,
88204,1,,,,
88205,,,,5,
88206,1,,,,
88208,,,,2,
88209,,,,,4
88210,,,,4,
88211,1,,,,
88212,,,,2,
88213,1,,,,
88214,,,,,1
88215,1,,,,
88216,1,,,,
88217,,,,2,
88218,1,,,,
88220,1,,,,
88222,1,,,,
88223,1,,,,
88224,1,,,,
88225,,,,4,
88226,,,,2,
88227,1,,,,
88228,1,,,,
88229,1,,,,
88230,1,,,,
88231,1,,,,
88232,,,9,,
88233,,,,,1
88234,,,,2,
88235,1,,,,
88236,1,,,,
88237,,,9,,
88238,1,,,,
88240,1,,,,
88241,,,,2,
88242,,,,5,
88243,,,,1,
88244,1,,,,
88245,1,,,,
88246,1,,,,
88247,1,,,,
88248,,,,,3
88249,,,,,2
88250,,,,5,
88251,,,,4,
88252,,,,4,
88253,1,,,,
88254,,,,2,
88255,,,,2,
88256,,,,4,
88257,,,,1,
88258,,,,1,
88259,1,,,,
88260,,,,2,
88261,,,,1,
88262,1,,,,
88264,1,,,,
88265,1,,,,
88266,1,,,,
88267,,,,,1
88268,1,,,,
88269,1,,,,
88271,,,,,5
88272,1,,,,
88273,1,,9,,
88274,1,,,,
88276,,,,,5
88277,1,,9,,
88278,,,,5,
88279,1,,,,
88280,1,,,,
88281,,,,2,
88282,,,,,1
88283,1,,,,
88284,1,,,,
88285,,,,5,
88286,,,,,5
88287,1,,,,
88288,,,,2,
88289,1,,,,
88290,1,,,,
88291,1,,,,
88292,1,,,,
88293,1,,,,
88294,,,,1,
88295,1,,,,
88296,1,,,,
88297,,,,,2
88298,1,,,,
88299,,,,5,
88301,1,,,,
88302,1,,,,
88303,1,,,,
88304,,,,4,
88306,,,,1,
88307,1,,,,
88308,,,,4,
88309,,,,1,
88310,,,,1,
88312,1,,,,
88313,,,,5,
88314,1,,,,
88315,1,,,,
88317,,,,,5
88318,,,,,1
88319,1,,,,
88320,,,,4,
88321,1,,,,
88322,,,9,,
88323,1,,,,
88324,,,,3,
88325,,,,3,
88326,,,,5,
88327,,,,4,
88328,1,,,,
88329,,,,1,
88330,,,,5,
88331,,,,5,
88332,,,,,5
88333,1,,,,
88334,1,,,,
88335,,,,,1
88336,1,,,,
88337,,,,,5
88338,1,,,,
88339,1,,,,
88340,,,9,,
88341,,,,,1
88342,,,,1,
88343,,,,2,
88344,1,,,,
88346,1,,,,
88347,1,,,,
88348,,,,1,
88349,1,,,,
88350,1,,,,
88351,1,,,,
88352,,,,1,
88353,,,,1,
88354,,,,5,
88355,1,,,,
88356,,,,4,
88357,1,,,,
88358,1,,,,
88359,1,,,,
88360,,,,5,
88361,1,,,,
88362,1,,,,
88363,1,,,,
88364,,,,3,
88365,,,,2,
88366,,,,2,
88367,1,,,,
88368,,,,3,
88369,1,,9,,
88370,1,,,,
88371,1,,,,
88372,1,,,,
88375,1,,,,
88376,1,,,,
88377,,,,5,
88379,1,,,,
88380,,,,5,
88382,1,,,,
88383,,,,2,
88384,1,,,,
88385,,,,,2
88386,,,,,1
88388,1,,,,
88389,1,,,,
88390,,,,4,
88391,1,,,,
88392,,,,,1
88393,,,,2,
88394,,,,4,
88395,1,,,,
88396,,,,1,
88397,,,,,4
88398,,,,1,
88399,1,,,,
88400,1,,,,
88401,,,,1,
88402,1,,,,
88403,,,,,5
88404,1,,,,
88405,,,,,1
88406,1,,,,
88407,,,,,2
88410,1,,,,
88411,1,,,,
88412,1,,,,
88413,,,,2,
88414,1,,,,
88416,,,,5,
88417,,,,,5
88418,1,,,,
88419,1,,,,
88420,1,,,,
88421,,,,3,
88422,,,,5,
88423,,,,4,
88425,1,,,,
88426,,,,5,
88427,,,,1,
88428,1,,,,
88429,,,,5,
88430,,,,2,
88431,,,,1,
88432,,,,,1
88433,1,,,,
88434,1,,,,
88435,,,9,,
88436,1,,,,
88437,,,,4,
88438,1,,,,
88439,1,,,,
88440,1,,,,
88441,,,,1,
88442,,,,4,
88444,,,,,4
88445,1,,,,
88448,1,,,,
88449,1,,,,
88450,,,,,1
88451,,,,1,
88452,,,,5,
88453,,,,4,
88454,,,,5,
88455,1,,,,
88457,1,,,,
88458,,,,2,
88459,,,,2,
88460,1,,,,
88461,,,,,1
88462,,,,1,
88463,1,,,,
88464,1,,,,
88465,,,,5,
88466,1,,9,,
88467,,,,3,
88468,,,9,,
88469,1,,,,
88470,,,,5,
88471,,,,,5
88472,,,,4,
88473,,,,4,
88475,1,,,,
88476,1,,,,
88477,,,,2,
88478,,,,,1
88479,1,,,,
88480,1,,,,
88481,1,,,,
88482,1,,,,
88483,,,,,1
88485,,,,1,
88486,,,,5,
88487,,,,,5
88488,,,,1,
88489,,,,,1
88490,1,,,,
88491,,,,,1
88492,,,,5,
88493,1,,,,
88495,,,,4,
88496,1,,,,
88497,1,,,,
88498,,,,4,
88499,1,,,,
88500,1,,,,
88501,,,,4,
88502,,,,,5
88503,1,,,,
88504,1,,,,
88505,,,,,1
88506,,,,4,
88507,,,,1,
88508,1,,,,
88509,,,,1,
88510,1,,,,
88511,,,,5,
88512,,,,5,
88513,1,,,,
88514,1,,,,
88515,1,,,,
88516,,,,,3
88517,,,,5,
88518,,,,1,
88519,,,9,,
88520,1,,,,
88521,,,,3,
88522,1,,,,
88524,1,,,,
88525,,,9,,
88526,1,,,,
88527,1,,,,
88528,1,,,,
88529,,,,5,
88530,1,,,,
88531,1,,,,
88532,1,,,,
88533,,,,,3
88534,,,9,,
88535,,,,3,
88536,1,,,,
88537,1,,,,
88538,,,,4,
88539,1,,,,
88540,1,,,,
88541,1,,,,
88542,1,,,,
88543,1,,,,
88544,1,,,,
88545,1,,,,
88546,,,,5,
88547,1,,,,
88549,1,,,,
88550,1,,,,
88551,,,,1,
88552,,,,,5
88553,1,,,,
88554,,,,4,
88555,,,,1,
88556,1,,,,
88557,1,,,,
88558,1,,9,,
88559,1,,,,
88560,1,,,,
88561,1,,,,
88562,1,,,,
88563,1,,,,
88564,1,,,,
88565,1,,,,
88566,,,,,1
88567,,,,5,
88568,,,,3,
88569,1,,,,
88570,1,,,,
88572,,,,5,
88573,,,,,2
88574,1,,,,
88575,1,,,,
88576,1,,,,
88577,,,,,1
88578,,,,1,
88580,,,,3,
88581,,,,9,
88582,1,,,,
88583,1,,,,
88584,,,9,,
88585,,,,2,
88586,,,,1,
88587,,,,3,
88588,,,,1,
88589,1,,,,
88590,,,,1,
88591,,,,3,
88592,1,,,,
88593,1,,,,
88596,1,,,,
88598,1,,,,
88599,1,,,,
88600,,,,,4
88601,,,,3,
88602,,,,,1
88604,,,,1,
88605,1,,,,
88606,1,,,,
88607,1,,,,
88608,1,,,,
88609,,,,2,
88610,,,,1,
88611,,,,4,
88612,,,,4,
88613,,,,5,
88614,,,,1,
88615,1,,,,
88616,1,,,,
88618,1,,,,
88619,,,,1,
88620,,,,,2
88621,,,,3,
88622,,,,,2
88623,,,,3,
88624,1,,,,
88625,1,,,,
88626,1,,,,
88627,1,,,,
88628,,,,1,
88629,,,,3,
88630,1,,,,
88631,,,,,1
88632,1,,,,
88633,,,,,1
88634,1,,,,
88635,,,,3,
88637,1,,,,
88638,1,,,,
88639,1,,,,
88640,1,,,,
88641,,,,,4
88642,1,,,,
88643,1,,,,
88644,1,,,,
88645,,,,1,
88646,1,,,,
88647,,,,3,
88649,1,,,,
88650,,,,,1
88651,,,9,,
88652,,,,5,
88653,,,,4,
88654,,,,2,
88655,1,,,,
88657,,,,1,
88658,1,,,,
88659,1,,,,
88660,1,,,,
88661,1,,,,
88662,,,,3,
88663,,,,3,
88664,,,,,1
88665,,,,2,
88666,1,,,,
88667,,,,,1
88668,,,,2,
88669,,,,4,
88670,1,,,,
88671,1,,,,
88672,,,,3,
88673,,,,,1
88674,1,,,,
88675,1,,,,
88676,1,,,,
88677,,,,4,
88678,1,,,,
88679,1,,,,
88680,1,,,,
88681,,,,3,
88682,,,,,5
88683,1,,,,
88684,,,,3,
88685,,,,,4
88686,1,,,,
88687,1,,9,,
88688,1,,,,
88689,,,,2,
88690,,,,4,
88691,,,,,5
88692,1,,,,
88693,1,,,,
88694,1,,,,
88695,,,,2,
88696,,,,2,
88697,1,,,,
88699,,,,1,
88700,,,,3,
88701,1,,,,
88702,1,,,,
88703,1,,,,
88704,1,,,,
88705,1,,,,
88706,,,,5,
88707,1,,,,
88708,,,,,1
88709,1,,,,
88711,,,,4,
88713,1,,,,
88714,,,,5,
88717,1,,,,
88718,,,,,5
88719,,,,3,
88720,1,,,,
88721,1,,,,
88722,1,,,,
88723,1,,,,
88724,1,,,,
88725,,,,1,
88726,,,,,5
88727,1,,,,
88728,,,,4,
88729,1,,,,
88731,,,,2,
88732,,,,3,
88733,1,,,,
88734,,,,,1
88736,,,,5,
88737,,,,4,
88738,1,,,,
88740,1,,,,
88741,,,,,2
88742,1,,,,
88743,,,,,1
88744,,,,2,
88745,1,,,,
88746,1,,,,
88747,,,,4,
88748,1,,,,
88749,,,,,1
88750,,,,4,
88752,,,,4,
88753,1,,,,
88754,,,,2,
88755,,,,4,
88756,1,,,,
88757,,,,,4
88758,1,,,,
88759,1,,,,
88760,1,,,,
88761,1,,,,
88762,,,,3,
88763,,,,3,
88764,,,,,2
88766,,,,,5
88767,,,,3,
88768,1,,,,
88769,,,,1,
88770,1,,,,
88771,1,,,,
88772,,,,4,
88775,1,,,,
88776,,,,1,
88777,1,,,,
88778,1,,,,
88779,1,,,,
88780,1,,,,
88781,1,,,,
88782,1,,,,
88783,,,,2,
88784,,,,5,
88785,1,,,,
88786,1,,,,
88787,1,,,,
88788,1,,,,
88789,1,,9,,
88790,,,,,5
88791,,,,2,
88792,,,,3,
88793,1,,,,
88794,,,,3,
88795,,,,3,
88796,1,,,,
88797,,,,,1
88798,1,,,,
88799,1,,,,
88800,,,,4,
88801,,,,5,
88802,1,,,,
88803,1,,,,
88804,1,,,,
88805,1,,,,
88806,,,,1,
88809,1,,,,
88810,,,,1,
88811,,,,,4
88812,1,,,,
88814,,,,5,
88815,,,,5,
88816,,,,2,
88817,1,,,,
88818,,,,5,
88819,1,,,,
88822,,,,4,
88823,1,,,,
88824,,,,4,
88825,,,,3,
88826,,,,,5
88827,,,,,1
88829,,,,,5
88830,,,,1,
88831,,,,,4
88832,1,,,,
88833,1,,,,
88834,,,,2,
88835,,,,5,
88836,1,,,,
88837,1,,,,
88838,1,,,,
88839,,,,4,
88840,1,,,,
88841,,,,1,
88842,,,,,1
88843,,,,1,
88845,1,,,,
88846,1,,,,
88847,,,,2,
88848,,,,,3
88849,,,,5,
88850,,,,5,
88851,1,,,,
88852,,,,3,
88853,,,,1,
88854,1,,,,
88855,,,,1,
88856,,,,1,
88857,1,,,,
88858,1,,,,
88859,1,,,,
88860,1,,,,
88861,,,,,4
88862,,,,2,
88863,,,,5,
88864,1,,9,,
88865,,,,4,
88867,1,,,,
88868,1,,,,
88869,,,,5,
88870,,,,,2
88871,,,,,1
88873,,,,3,
88874,1,,,,
88875,1,,,,
88876,,,,4,
88877,,,,1,
88878,,,,4,
88879,1,,,,
88881,1,,,,
88882,,,,,2
88883,1,,,,
88884,,,,,1
88885,,,,3,
88886,,,,2,
88887,1,,,,
88888,,,,5,
88889,1,,,,
88890,1,,,,
88891,1,,,,
88892,1,,,,
88893,1,,,,
88894,1,,,,
88895,,,,1,
88896,1,,,,
88897,1,,,,
88898,1,,,,
88899,1,,,,
88900,,,,5,
88901,1,,,,
88902,1,,,,
88903,1,,,,
88904,1,,,,
88905,1,8,,,
88906,,,,5,
88907,,,,4,
88908,1,,,,
88910,1,,,,
88911,1,,,,
88912,1,,,,
88913,,,,5,
88914,1,,,,
88915,,,,1,
